NEW_COD_STUDENT,ID,GPA,YEAR,SEMESTER,GRADE,PROFESSOR_ID,"('amax', 'FIEC04341')","('amax', 'ICF00463')","('amax', 'ICM00216')","('amax', 'ICM00901')","('PrevLatestGrade', 'FIEC03012')","('PrevLatestGrade', 'FIEC04341')","('PrevLatestGrade', 'ICF00463')","('PrevLatestGrade', 'ICF00489')","('PrevLatestGrade', 'ICM00216')","('PrevLatestGrade', 'ICM00604')","('PrevLatestGrade', 'ICM00646')","('PrevLatestGrade', 'ICM00901')","('count', 'FIEC03012')","('count', 'FIEC04341')","('count', 'ICF00463')","('count', 'ICF00489')","('count', 'ICM00216')","('count', 'ICM00604')","('count', 'ICM00646')","('count', 'ICM00901')",TargetGrade,TargetCourse,C_LOAD,alpha,beta,Course_Theoritical_Credits,Course_Practical_Credits,Skewness,Skewness_Target,alpha_Target,beta_Target
4669,9479,7.49083333333333,2004,1T,7.2,2686,7.088545203735197,6.85,6.0,7.257751899733544,6.429354838709654,5.380671689303938,4.6,6.2,4.6,5.0,6.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,1.0,1.0,1.153261620448041,7.2,ICM00604,6,1.171543504876066,1.1032986297742897,25,0,1.0020754939026324,0.8799036122866004,1.227894631855813,1.3959009282822776
4669,9479,7.49083333333333,2004,1T,6.2,26605,7.088545203735197,6.85,6.0,7.257751899733544,6.429354838709654,5.380671689303938,4.6,6.79401173376502,4.6,5.0,6.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,0.0,2.0,2.0,1.0,1.153261620448041,6.2,ICF00489,6,1.171543504876066,1.1032986297742897,25,0,1.0020754939026324,0.8799036122866004,1.227894631855813,1.3959009282822776
4669,9479,7.49083333333333,2004,1T,6.05,41544,7.088545203735197,6.85,6.0,7.257751899733544,6.429354838709654,5.380671689303938,4.6,6.2,4.6,5.0,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,2.0,0.0,1.153261620448041,6.05,ICM00646,6,1.171543504876066,1.1032986297742897,25,0,1.0020754939026324,0.8799036122866004,1.227894631855813,1.3959009282822776
4668,9478,7.677777777777781,2004,1T,6.7,2686,7.088545203735197,6.55,7.1,7.257751899733544,6.429354838709654,5.380671689303938,6.55,6.05,4.8,6.777513156721233,5.05,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,3.0,0.0,2.0,1.153261620448041,6.7,ICM00604,6,1.2339240815824088,1.4325329055026468,24,0,2.1155194914726523,0.8799036122866004,1.227894631855813,1.3959009282822776
4667,9477,7.57909090909091,2003,2T,6.35,44941,7.088545203735197,6.7,6.15,7.257751899733544,6.429354838709654,5.380671689303938,1.65,6.15,6.15,6.777513156721233,6.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,1.0,0.0,1.0,1.153261620448041,6.35,ICM00604,5,1.1928486703082475,1.2510338798475733,22,0,1.5448340396623552,0.8799036122866004,1.227894631855813,1.3959009282822776
4667,9477,7.57909090909091,2003,2T,6.05,41544,7.088545203735197,6.7,6.15,7.257751899733544,6.429354838709654,5.380671689303938,1.65,6.15,6.15,6.35,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,1.0,1.0,0.0,1.153261620448041,6.05,ICM00646,5,1.1928486703082475,1.2510338798475733,22,0,1.5448340396623552,0.8799036122866004,1.227894631855813,1.3959009282822776
4666,9476,7.86935483870968,2004,1T,6.0,22114,7.088545203735197,6.0,8.0,7.257751899733544,6.429354838709654,5.380671689303938,3.55,4.85,5.9,6.777513156721233,6.85,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,3.0,3.0,0.0,1.0,1.153261620448041,6.0,ICM00604,6,1.2256776251350092,1.4025822735722824,22,3,1.7467940479909263,0.8799036122866004,1.227894631855813,1.3959009282822776
4666,9476,7.86935483870968,2004,1T,5.05,17750,7.088545203735197,6.0,8.0,7.257751899733544,6.429354838709654,5.380671689303938,3.55,4.85,5.9,6.0,6.85,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,3.0,1.0,1.0,1.153261620448041,7.0,ICF00489,6,1.2256776251350092,1.4025822735722824,22,3,1.7467940479909263,0.8799036122866004,1.227894631855813,1.3959009282822776
4666,9476,7.86935483870968,2004,1T,6.85,5512,7.088545203735197,6.0,8.0,7.257751899733544,6.429354838709654,5.380671689303938,3.55,4.85,5.9,6.0,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,3.0,3.0,1.0,0.0,1.153261620448041,6.85,ICM00646,6,1.2256776251350092,1.4025822735722824,22,3,1.7467940479909263,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,1T,3.85,16172,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.8,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,3.0,2.0,2.0,1.153261620448041,6.05,ICM00604,5,1.1974917076791434,1.2354511929687892,18,3,1.672632530308316,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,1T,5.8,26605,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,6.79401173376502,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,0.0,3.0,3.0,2.0,1.153261620448041,5.8,ICF00489,5,1.1974917076791434,1.2354511929687892,18,3,1.672632530308316,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,1T,3.9,5512,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.8,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,3.0,3.0,1.0,1.153261620448041,7.05,ICM00646,5,1.1974917076791434,1.2354511929687892,18,3,1.672632530308316,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,2T,5.35,8061,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.8,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,3.0,2.0,2.0,1.153261620448041,6.05,ICM00604,3,1.4005889257490618,2.2472137685908837,13,0,1.0450283048803486,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,2T,7.05,38816,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.8,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,3.0,3.0,1.0,1.153261620448041,7.05,ICM00646,3,1.4005889257490618,2.2472137685908837,13,0,1.0450283048803486,0.8799036122866004,1.227894631855813,1.3959009282822776
4665,9473,7.34568965517241,2005,3T,6.05,16172,7.088545203735197,6.0,7.5,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.8,4.35,5.35,3.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,3.0,2.0,2.0,1.153261620448041,6.05,ICM00604,2,1.434776905695784,2.3091631933911447,8,0,1.2565025282972242,0.8799036122866004,1.227894631855813,1.3959009282822776
4664,9470,7.63064516129032,2004,1T,6.35,46223,7.088545203735197,6.0,6.85,7.257751899733544,6.429354838709654,5.380671689303938,2.65,4.85,4.65,6.777513156721233,5.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,3.0,0.0,2.0,1.153261620448041,6.35,ICM00604,5,1.171543504876066,1.1032986297742897,18,3,1.837565647743452,0.8799036122866004,1.227894631855813,1.3959009282822776
4664,9470,7.63064516129032,2004,1T,4.85,26605,7.088545203735197,6.0,6.85,7.257751899733544,6.429354838709654,5.380671689303938,2.65,4.85,4.65,6.35,5.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,3.0,1.0,2.0,1.153261620448041,6.0,ICF00489,5,1.171543504876066,1.1032986297742897,18,3,1.837565647743452,0.8799036122866004,1.227894631855813,1.3959009282822776
4664,9470,7.63064516129032,2004,1T,5.05,2752,7.088545203735197,6.0,6.85,7.257751899733544,6.429354838709654,5.380671689303938,2.65,4.85,4.65,6.35,5.05,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,3.0,1.0,1.0,1.153261620448041,6.5,ICM00646,5,1.171543504876066,1.1032986297742897,18,3,1.837565647743452,0.8799036122866004,1.227894631855813,1.3959009282822776
4659,9449,7.25637931034483,2003,2T,2.65,9484,7.088545203735197,6.85,6.7,6.65,6.95,5.380671689303938,1.4,6.05,3.0,2.65,6.7,6.65,1.0,1.6116298811544991,2.0,1.0,2.0,1.0,1.0,1.0,6.25,ICM00604,5,1.6679555406476418,2.9793282937186563,21,0,0.8432106537651075,0.8799036122866004,1.227894631855813,1.3959009282822776
4659,9449,7.25637931034483,2003,3T,6.25,4449,7.088545203735197,6.85,6.7,6.65,6.95,5.380671689303938,1.4,6.05,3.0,2.65,6.7,6.65,1.0,1.6116298811544991,2.0,1.0,2.0,1.0,1.0,1.0,6.25,ICM00604,1,1.3130050778992723,1.7765781192177568,4,0,1.6194725822226985,0.8799036122866004,1.227894631855813,1.3959009282822776
4658,9443,7.52618181818182,2005,2T,7.65,38816,7.088545203735197,4.25,6.4,7.257751899733544,6.429354838709654,5.380671689303938,1.15,6.133709031057723,2.45,6.777513156721233,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.380277658508659,3.0,0.0,1.3200680717371385,1.153261620448041,7.65,ICM00604,5,1.22579616834998,1.4166344035961596,16,4,0.8846033431884306,0.8799036122866004,1.227894631855813,1.3959009282822776
4657,9442,7.007627118644071,2003,2T,4.1,5512,7.088545203735197,6.0,6.3,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.0,2.7,4.1,7.2,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,2.0,1.0,1.0,1.153261620448041,6.45,ICM00604,3,1.2766003063371378,1.618680218490707,12,0,1.5322457698267513,0.8799036122866004,1.227894631855813,1.3959009282822776
4657,9442,7.007627118644071,2004,1T,6.45,39926,7.088545203735197,6.0,6.3,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.0,2.7,4.1,7.2,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,2.0,1.0,1.0,1.153261620448041,6.45,ICM00604,5,1.2829080722111106,1.6752213054461234,17,3,1.0293728212367168,0.8799036122866004,1.227894631855813,1.3959009282822776
4657,9442,7.007627118644071,2004,1T,6.0,17750,7.088545203735197,6.0,6.3,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.79401173376502,2.7,4.1,7.2,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,0.0,2.0,2.0,1.0,1.153261620448041,6.0,ICF00489,5,1.2829080722111106,1.6752213054461234,17,3,1.0293728212367168,0.8799036122866004,1.227894631855813,1.3959009282822776
4657,9442,7.007627118644071,2004,1T,7.2,38816,7.088545203735197,6.0,6.3,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.0,2.7,4.1,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,2.0,2.0,0.0,1.153261620448041,7.2,ICM00646,5,1.2829080722111106,1.6752213054461234,17,3,1.0293728212367168,0.8799036122866004,1.227894631855813,1.3959009282822776
4656,9440,8.54473684210526,2004,2T,7.9,22722,7.088545203735197,7.9,7.65,7.257751899733544,6.429354838709654,5.380671689303938,7.9,7.25,7.65,6.777513156721233,6.95,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,0.0,1.0,1.153261620448041,7.9,ICM00604,6,1.3250538914941954,1.8767582714216764,21,3,2.3252811980002317,0.8799036122866004,1.227894631855813,1.3959009282822776
4656,9440,8.54473684210526,2004,2T,7.25,23921,7.088545203735197,7.9,7.65,7.257751899733544,6.429354838709654,5.380671689303938,7.9,6.79401173376502,7.65,7.9,6.95,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,0.0,1.0,1.0,1.0,1.153261620448041,7.25,ICF00489,6,1.3250538914941954,1.8767582714216764,21,3,2.3252811980002317,0.8799036122866004,1.227894631855813,1.3959009282822776
4656,9440,8.54473684210526,2004,2T,6.95,23456,7.088545203735197,7.9,7.65,7.257751899733544,6.429354838709654,5.380671689303938,7.9,7.25,7.65,7.9,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,0.0,1.153261620448041,6.95,ICM00646,6,1.3250538914941954,1.8767582714216764,21,3,2.3252811980002317,0.8799036122866004,1.227894631855813,1.3959009282822776
4655,9439,7.6172413793103395,2003,2T,5.55,33586,7.088545203735197,6.0,6.4,7.35,7.35,5.380671689303938,6.0,6.25,6.4,5.55,5.5,7.35,1.0,1.6116298811544991,1.0,1.0,1.0,1.0,2.0,1.0,7.35,ICM00604,5,1.287966240243327,1.6633533108570577,17,3,1.4944389348135074,0.8799036122866004,1.227894631855813,1.3959009282822776
4655,9439,7.6172413793103395,2003,2T,6.25,7600,7.088545203735197,6.0,6.4,7.35,7.35,5.380671689303938,6.0,6.79401173376502,6.4,5.55,5.5,7.35,1.0,1.6116298811544991,1.0,0.0,1.0,2.0,2.0,1.0,6.25,ICF00489,5,1.287966240243327,1.6633533108570577,17,3,1.4944389348135074,0.8799036122866004,1.227894631855813,1.3959009282822776
4655,9439,7.6172413793103395,2003,2T,5.5,33298,7.088545203735197,6.0,6.4,7.35,7.35,5.380671689303938,6.0,6.25,6.4,5.55,5.5,7.35,1.0,1.6116298811544991,1.0,1.0,1.0,2.0,1.0,1.0,7.8,ICM00646,5,1.287966240243327,1.6633533108570577,17,3,1.4944389348135074,0.8799036122866004,1.227894631855813,1.3959009282822776
4655,9439,7.6172413793103395,2003,3T,7.35,46223,7.088545203735197,6.0,6.4,7.35,7.35,5.380671689303938,6.0,6.25,6.4,5.55,5.5,7.35,1.0,1.6116298811544991,1.0,1.0,1.0,1.0,2.0,1.0,7.35,ICM00604,1,1.1413437832677213,0.9312801559018575,4,0,1.950004541661386,0.8799036122866004,1.227894631855813,1.3959009282822776
4654,9438,6.9901785714285705,2004,1T,6.0,39926,6.4,8.0,6.05,0.0,6.1,6.4,5.35,6.2,3.35,6.777513156721233,7.75,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,6.0,ICM00604,5,1.2829080722111106,1.6752213054461234,18,3,2.014251298838628,0.8799036122866004,1.227894631855813,1.3959009282822776
4654,9438,6.9901785714285705,2004,1T,6.2,7600,6.4,8.0,6.05,0.0,6.1,6.4,5.35,6.79401173376502,3.35,6.0,7.75,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,6.2,ICF00489,5,1.2829080722111106,1.6752213054461234,18,3,2.014251298838628,0.8799036122866004,1.227894631855813,1.3959009282822776
4654,9438,6.9901785714285705,2004,1T,7.75,38816,6.4,8.0,6.05,0.0,6.1,6.4,5.35,6.2,3.35,6.0,6.864842209073083,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,7.75,ICM00646,5,1.2829080722111106,1.6752213054461234,18,3,2.014251298838628,0.8799036122866004,1.227894631855813,1.3959009282822776
4653,9434,7.448103448275861,2003,2T,1.1,44941,8.75,6.0,7.75,7.257751899733544,6.429354838709654,2.25,4.9,6.133709031057723,3.85,5.65,5.0,6.915903483667225,1.2577308120133481,2.0,3.0,1.380277658508659,3.0,2.0,2.0,1.153261620448041,7.3,ICM00604,5,1.310950243862145,1.7899092414153184,20,3,1.4225712173228486,0.8799036122866004,1.227894631855813,1.3959009282822776
4653,9434,7.448103448275861,2005,1T,5.65,2686,8.75,6.0,7.75,7.257751899733544,6.429354838709654,2.25,4.9,6.133709031057723,3.85,5.65,5.0,6.915903483667225,1.2577308120133481,2.0,3.0,1.380277658508659,3.0,2.0,2.0,1.153261620448041,7.3,ICM00604,5,1.2051778807104558,1.2757428800797088,18,3,1.5260457242408645,0.8799036122866004,1.227894631855813,1.3959009282822776
4653,9434,7.448103448275861,2005,1T,5.0,33298,8.75,6.0,7.75,7.257751899733544,6.429354838709654,2.25,4.9,6.133709031057723,3.85,5.65,5.0,6.915903483667225,1.2577308120133481,2.0,3.0,1.380277658508659,3.0,3.0,1.0,1.153261620448041,6.0,ICM00646,5,1.2051778807104558,1.2757428800797088,18,3,1.5260457242408645,0.8799036122866004,1.227894631855813,1.3959009282822776
4653,9434,7.448103448275861,2005,2T,7.3,46223,8.75,6.0,7.75,7.257751899733544,6.429354838709654,2.25,4.9,6.133709031057723,3.85,5.65,5.0,6.915903483667225,1.2577308120133481,2.0,3.0,1.380277658508659,3.0,2.0,2.0,1.153261620448041,7.3,ICM00604,4,1.1528556167504214,1.0094993580345393,19,1,1.2495223387670908,0.8799036122866004,1.227894631855813,1.3959009282822776
4653,9434,7.448103448275861,2005,2T,6.0,2752,8.75,6.0,7.75,7.257751899733544,6.429354838709654,2.25,4.9,6.133709031057723,3.85,5.65,5.0,6.915903483667225,1.2577308120133481,2.0,3.0,1.380277658508659,3.0,3.0,1.0,1.153261620448041,6.0,ICM00646,4,1.1528556167504214,1.0094993580345393,19,1,1.2495223387670908,0.8799036122866004,1.227894631855813,1.3959009282822776
4652,9431,7.83,2003,2T,4.85,44941,7.088545203735197,7.25,6.05,7.257751899733544,6.429354838709654,5.380671689303938,7.25,6.9,6.05,4.85,6.4,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,1.0,1.153261620448041,7.25,ICM00604,6,1.1903432230205622,1.2510338798475733,23,3,1.6217413202105153,0.8799036122866004,1.227894631855813,1.3959009282822776
4652,9431,7.83,2003,2T,6.9,26605,7.088545203735197,7.25,6.05,7.257751899733544,6.429354838709654,5.380671689303938,7.25,6.79401173376502,6.05,4.85,6.4,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,0.0,1.0,2.0,1.0,1.153261620448041,6.9,ICF00489,6,1.1903432230205622,1.2510338798475733,23,3,1.6217413202105153,0.8799036122866004,1.227894631855813,1.3959009282822776
4652,9431,7.83,2003,2T,6.4,41544,7.088545203735197,7.25,6.05,7.257751899733544,6.429354838709654,5.380671689303938,7.25,6.9,6.05,4.85,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,2.0,0.0,1.153261620448041,6.4,ICM00646,6,1.1903432230205622,1.2510338798475733,23,3,1.6217413202105153,0.8799036122866004,1.227894631855813,1.3959009282822776
4652,9431,7.83,2003,3T,7.25,46223,7.088545203735197,7.25,6.05,7.257751899733544,6.429354838709654,5.380671689303938,7.25,6.9,6.05,4.85,6.4,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,1.0,1.153261620448041,7.25,ICM00604,1,1.1413437832677213,0.9312801559018575,4,0,1.950004541661386,0.8799036122866004,1.227894631855813,1.3959009282822776
4651,9428,7.43369565217391,2003,2T,6.55,5512,7.088545203735197,6.644003984063854,6.55,6.8,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,6.55,6.777513156721233,6.65,6.8,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.0,0.0,1.0,1.0,6.55,ICM00604,6,1.2713115057468807,1.6102898873959088,26,0,1.638636425385732,0.8799036122866004,1.227894631855813,1.3959009282822776
4651,9428,7.43369565217391,2003,2T,6.65,5512,7.088545203735197,6.644003984063854,6.55,6.8,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,6.55,6.55,6.864842209073083,6.8,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.0,1.0,0.0,1.0,6.65,ICM00646,6,1.2713115057468807,1.6102898873959088,26,0,1.638636425385732,0.8799036122866004,1.227894631855813,1.3959009282822776
4645,9413,8.22982456140351,2003,2T,6.95,5512,8.8,8.95,9.25,8.1,8.65,8.8,8.95,3.7,9.25,6.777513156721233,6.1,8.1,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,6.95,ICM00604,6,1.3056010184363644,1.815840103609316,25,1,1.3046955050258664,0.8799036122866004,1.227894631855813,1.3959009282822776
4645,9413,8.22982456140351,2003,2T,3.7,12945,8.8,8.95,9.25,8.1,8.65,8.8,8.95,3.7,9.25,6.95,6.1,8.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.1,ICF00489,6,1.3056010184363644,1.815840103609316,25,1,1.3046955050258664,0.8799036122866004,1.227894631855813,1.3959009282822776
4645,9413,8.22982456140351,2003,2T,6.1,2752,8.8,8.95,9.25,8.1,8.65,8.8,8.95,3.7,9.25,6.95,6.864842209073083,8.1,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,6.1,ICM00646,6,1.3056010184363644,1.815840103609316,25,1,1.3046955050258664,0.8799036122866004,1.227894631855813,1.3959009282822776
4645,9413,8.22982456140351,2003,2T,8.65,20213,8.8,8.95,9.25,8.1,7.329570429570385,8.8,8.95,3.7,9.25,6.95,6.1,8.1,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.65,FIEC03012,6,1.3056010184363644,1.815840103609316,25,1,1.3046955050258664,0.8799036122866004,1.227894631855813,1.3959009282822776
4644,9410,7.25677966101695,2004,1T,6.65,33586,7.088545203735197,6.0,6.5,7.257751899733544,6.429354838709654,5.380671689303938,2.35,6.05,3.65,6.777513156721233,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,0.0,1.0,1.153261620448041,6.65,ICM00604,6,1.287966240243327,1.6633533108570577,23,0,1.5693889747476202,0.8799036122866004,1.227894631855813,1.3959009282822776
4644,9410,7.25677966101695,2004,1T,6.0,16172,7.088545203735197,6.0,6.5,7.257751899733544,6.429354838709654,5.380671689303938,2.35,6.05,3.65,6.65,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,1.0,0.0,1.153261620448041,6.0,ICM00646,6,1.287966240243327,1.6633533108570577,23,0,1.5693889747476202,0.8799036122866004,1.227894631855813,1.3959009282822776
4643,9408,8.66696428571429,2004,2T,8.55,30468,7.088545203735197,7.35,7.7,7.257751899733544,6.429354838709654,5.380671689303938,7.35,7.6,7.7,6.777513156721233,9.05,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,0.0,1.0,1.153261620448041,8.55,ICM00604,5,1.1814178205123458,1.166999641365123,17,3,1.7885951911102609,0.8799036122866004,1.227894631855813,1.3959009282822776
4643,9408,8.66696428571429,2004,2T,7.6,25788,7.088545203735197,7.35,7.7,7.257751899733544,6.429354838709654,5.380671689303938,7.35,6.79401173376502,7.7,8.55,9.05,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,0.0,1.0,1.0,1.0,1.153261620448041,7.6,ICF00489,5,1.1814178205123458,1.166999641365123,17,3,1.7885951911102609,0.8799036122866004,1.227894631855813,1.3959009282822776
4643,9408,8.66696428571429,2004,2T,9.05,16172,7.088545203735197,7.35,7.7,7.257751899733544,6.429354838709654,5.380671689303938,7.35,7.6,7.7,8.55,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,0.0,1.153261620448041,9.05,ICM00646,5,1.1814178205123458,1.166999641365123,17,3,1.7885951911102609,0.8799036122866004,1.227894631855813,1.3959009282822776
4641,9406,7.27264150943396,2004,1T,7.6,46223,7.088545203735197,6.4,6.05,7.257751899733544,6.429354838709654,5.380671689303938,5.15,6.3,4.8,6.777513156721233,6.7,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,0.0,1.0,1.153261620448041,7.6,ICM00604,5,1.1882130619510358,1.2147339916651676,18,3,1.999829422646363,0.8799036122866004,1.227894631855813,1.3959009282822776
4641,9406,7.27264150943396,2004,1T,6.3,17750,7.088545203735197,6.4,6.05,7.257751899733544,6.429354838709654,5.380671689303938,5.15,6.79401173376502,4.8,7.6,6.7,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,0.0,2.0,1.0,1.0,1.153261620448041,6.3,ICF00489,5,1.1882130619510358,1.2147339916651676,18,3,1.999829422646363,0.8799036122866004,1.227894631855813,1.3959009282822776
4641,9406,7.27264150943396,2004,1T,6.7,38816,7.088545203735197,6.4,6.05,7.257751899733544,6.429354838709654,5.380671689303938,5.15,6.3,4.8,7.6,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,1.0,0.0,1.153261620448041,6.7,ICM00646,5,1.1882130619510358,1.2147339916651676,18,3,1.999829422646363,0.8799036122866004,1.227894631855813,1.3959009282822776
4640,9405,7.6131578947368395,2003,2T,2.8,39926,7.088545203735197,8.35,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.2,6.05,6.0,2.8,4.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,1.0,1.0,2.0,1.153261620448041,7.0,ICM00604,5,1.2829080722111106,1.6752213054461234,21,0,1.2910785809788088,0.8799036122866004,1.227894631855813,1.3959009282822776
4640,9405,7.6131578947368395,2003,2T,4.9,2752,7.088545203735197,8.35,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.2,6.05,6.0,2.8,4.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,1.0,2.0,1.0,1.153261620448041,7.4,ICM00646,5,1.2829080722111106,1.6752213054461234,21,0,1.2910785809788088,0.8799036122866004,1.227894631855813,1.3959009282822776
4640,9405,7.6131578947368395,2004,1T,7.0,10760,7.088545203735197,8.35,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.2,6.05,6.0,2.8,4.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,1.0,1.0,2.0,1.153261620448041,7.0,ICM00604,6,1.2610717933193905,1.6417756470169074,22,3,1.487623396347116,0.8799036122866004,1.227894631855813,1.3959009282822776
4640,9405,7.6131578947368395,2004,1T,6.05,17750,7.088545203735197,8.35,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.2,6.79401173376502,6.0,2.8,4.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,0.0,1.0,2.0,2.0,1.153261620448041,6.05,ICF00489,6,1.2610717933193905,1.6417756470169074,22,3,1.487623396347116,0.8799036122866004,1.227894631855813,1.3959009282822776
4640,9405,7.6131578947368395,2004,1T,7.4,2752,7.088545203735197,8.35,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.2,6.05,6.0,2.8,4.9,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,1.0,2.0,1.0,1.153261620448041,7.4,ICM00646,6,1.2610717933193905,1.6417756470169074,22,3,1.487623396347116,0.8799036122866004,1.227894631855813,1.3959009282822776
4638,9401,6.97396551724138,2004,1T,4.3,22114,6.0,6.1,7.35,7.257751899733544,8.0,2.05,3.15,7.1,5.0,4.3,6.8,6.915903483667225,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.153261620448041,6.0,ICM00604,5,1.19422548589852,1.22469580471658,18,3,1.209523755207147,0.8799036122866004,1.227894631855813,1.3959009282822776
4638,9401,6.97396551724138,2004,1T,7.1,36741,6.0,6.1,7.35,7.257751899733544,8.0,2.05,3.15,6.79401173376502,5.0,4.3,6.8,6.915903483667225,1.0,3.0,2.0,0.0,3.0,2.0,1.0,1.153261620448041,7.1,ICF00489,5,1.19422548589852,1.22469580471658,18,3,1.209523755207147,0.8799036122866004,1.227894631855813,1.3959009282822776
4638,9401,6.97396551724138,2004,1T,6.8,38816,6.0,6.1,7.35,7.257751899733544,8.0,2.05,3.15,7.1,5.0,4.3,6.864842209073083,6.915903483667225,1.0,3.0,2.0,1.0,3.0,2.0,0.0,1.153261620448041,6.8,ICM00646,5,1.19422548589852,1.22469580471658,18,3,1.209523755207147,0.8799036122866004,1.227894631855813,1.3959009282822776
